"filename"	"speaker"	"exp"	"rep"	"context_nr"	"context"	"block"	"trial"	"condition"	"name1"	"name2"	"item2"	"L1"	"L1t"	"H1"	"H1t"	"rise1"	"f0n1"	"slopen1"	"L2"	"L2t"	"H2"	"H2t"	"rise2"	"f0n2"	"slopen2"	"s4dur"	"s4reln1"	"s4glott"	"s8dur"	"s8reln2"	"s8glott"	"p1dur"	"p1relutt"	"p2dur"	"p3dur"	"p3relutt"	"p4dur"	"c1dur"	"c2dur"	"utt_dur.ms."	"hes"	"comments"	"p3_p1relutt"	"C2vsC1"	"C3vsC1"	"C4vsC1"	"C5vsC1"
"11_C02_b4_t10_r1_mimmi_bra"	"11"	"1b"	"r1"	"C02"	"child"	"b4"	"t10"	"bra"	"leni_"	"mimmi"	"11_C02_b4_t10_r1mimmi"	"163.05"	"0.33"	"206.84"	"0.46"	"4.12"	"rise"	"34.017"	"165.15"	"0.95"	"285.77"	"1.25"	"9.49"	"rise"	"32.507"	"102.84"	"30.279"	"0"	"175.13"	"44.508"	"0"	0	"0"	"0"	359.82	"16.456"	"0"	"249.16"	"319.33"	2186.53	"0"	NA	16.4562114400443	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t11_r1_lilli_nob"	"11"	"1b"	"r1"	"C02"	"child"	"b4"	"t11"	"nob"	"moni_"	"lilli"	"11_C02_b4_t11_r1lilli"	"176.28"	"0.33"	"294.02"	"0.61"	"8.86"	"rise"	"31.945"	"190.01"	"1.05"	"216.6"	"1.28"	"2.27"	"rise"	"9.943"	"145.13"	"35.069"	"0"	"100.29"	"30.696"	"0"	0	"0"	"0"	0	"0"	"0"	"307.63"	"235.23"	1697.22	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t12_r1_leni_nob"	"11"	"1b"	"r1"	"C02"	"child"	"b4"	"t12"	"nob"	"manni"	"leni_"	"11_C02_b4_t12_r1leni_"	"165.21"	"0.37"	"273.81"	"0.64"	"8.75"	"rise"	"33.012"	"176.01"	"0.97"	"204.03"	"1.22"	"2.56"	"rise"	"10.156"	"97.07"	"24.734"	"0"	"98.51"	"27.004"	"0"	0	"0"	"0"	0	"0"	"0"	"235.47"	"276.63"	1656.16	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t13_r2_moni_bra"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t13"	"bra"	"nelli"	"moni_"	"11_C02_b4_t13_r2moni_"	"165.18"	"0.33"	"222.45"	"0.57"	"5.15"	"rise"	"21.2"	"155.05"	"0.99"	"257.93"	"1.35"	"8.81"	"rise"	"24.984"	"84.33"	"25.367"	"0"	"184.92"	"38.534"	"0"	0	"0"	"0"	317.16	"14.434"	"0"	"273.75"	"327.57"	2197.25	"0"	NA	14.4344066446695	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t14_r2_mimmi_bra"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t14"	"bra"	"leni_"	"mimmi"	"11_C02_b4_t14_r2mimmi"	"168.92"	"0.35"	"261.84"	"0.63"	"7.59"	"rise"	"27.114"	"165.75"	"0.96"	"292.36"	"1.32"	"9.82"	"rise"	"27.553"	"102.7"	"27.164"	"0"	"190.81"	"46.085"	"0"	0	"0"	"0"	496.09	"21.104"	"0"	"255.26"	"304.75"	2350.64	"0"	NA	21.1044651669333	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t15_r2_manni_nob"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t15"	"nob"	"lilli"	"manni"	"11_C02_b4_t15_r2manni"	"182.1"	"0.34"	"293.88"	"0.61"	"8.29"	"rise"	"30.916"	"173.13"	"1.06"	"200.24"	"1.21"	"2.52"	"rise"	"16.29"	"115.45"	"30.631"	"0"	"78.49"	"24.679"	"0"	0	"0"	"0"	0	"0"	"0"	"273.44"	"258.8"	1658.47	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t16_r2_nelli_bra"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t16"	"bra"	"mimmi"	"nelli"	"11_C02_b4_t16_r2nelli"	"175.7"	"0.35"	"240.73"	"0.58"	"5.45"	"rise"	"23.781"	"158.27"	"1.02"	"267.12"	"1.29"	"9.06"	"rise"	"33.152"	"87.48"	"22.779"	"0"	"152.9"	"40.004"	"0"	0	"0"	"0"	255.84	"12.013"	"0"	"278.87"	"373.56"	2129.7	"0"	NA	12.0129595717707	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t17_r2_lilli_nob"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t17"	"nob"	"moni_"	"lilli"	"11_C02_b4_t17_r2lilli"	"176.21"	"0.35"	"288.53"	"0.63"	"8.54"	"rise"	"30.749"	"190.5"	"0.94"	"212.2"	"1.16"	"1.87"	"rise"	"8.687"	"90.2"	"23.303"	"0"	"93.44"	"29.6"	"0"	0	"0"	"0"	0	"0"	"0"	"224.65"	"218.3"	1574.79	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t18_r2_mimmi_nob"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t18"	"nob"	"leni_"	"mimmi"	"11_C02_b4_t18_r2mimmi"	"179.67"	"0.33"	"296.62"	"0.6"	"8.68"	"rise"	"32.137"	"185.23"	"0.95"	"209.35"	"1.16"	"2.12"	"rise"	"10.178"	"86.19"	"23.561"	"0"	"105.3"	"32.271"	"0"	0	"0"	"0"	0	"0"	"0"	"242.81"	"271.59"	1650.58	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t19_r2_manni_bra"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t19"	"bra"	"lilli"	"manni"	"11_C02_b4_t19_r2manni"	"181.95"	"0.33"	"251.31"	"0.57"	"5.59"	"rise"	"22.792"	"158.98"	"0.96"	"257.86"	"1.28"	"8.37"	"rise"	"26.316"	"100.51"	"30.51"	"0"	"174.38"	"41.19"	"0"	0	"0"	"0"	263.27	"12.666"	"0"	"257.25"	"346.89"	2078.58	"0"	NA	12.665858422577	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t20_r2_moni_nob"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t20"	"nob"	"nelli"	"moni_"	"11_C02_b4_t20_r2moni_"	"169.43"	"0.36"	"297.91"	"0.63"	"9.77"	"rise"	"36.443"	"182.65"	"1.04"	"216.51"	"1.28"	"2.94"	"rise"	"12.57"	"67.28"	"18.697"	"0"	"112.57"	"29.239"	"0"	0	"0"	"0"	0	"0"	"0"	"288.22"	"251.56"	1726.65	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t21_r2_leni_bra"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t21"	"bra"	"manni"	"leni_"	"11_C02_b4_t21_r2leni_"	"165.74"	"0.38"	"206.09"	"0.63"	"3.77"	"rise"	"15.364"	"161.45"	"0.96"	"254.97"	"1.24"	"7.91"	"rise"	"28.385"	"96.9"	"24.703"	"0"	"192.23"	"43.809"	"0"	0	"0"	"0"	230.79	"11.15"	"0"	"238.8"	"319.1"	2069.8	"0"	NA	11.1503526910813	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t22_r2_nelli_nob"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t22"	"nob"	"mimmi"	"nelli"	"11_C02_b4_t22_r2nelli"	"167.83"	"0.35"	"296.95"	"0.6"	"9.88"	"rise"	"38.503"	"171.04"	"1.02"	"186.02"	"1.23"	"1.45"	"rise"	"6.985"	"104.03"	"27.101"	"0"	"91.3"	"29.374"	"0"	0	"0"	"0"	0	"0"	"0"	"275.24"	"244.8"	1653.69	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t23_r2_lilli_bra"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t23"	"bra"	"moni_"	"lilli"	"11_C02_b4_t23_r2lilli"	"172.4"	"0.34"	"210.81"	"0.48"	"3.48"	"rise"	"25.209"	"188.52"	"0.92"	"323.97"	"1.27"	"9.37"	"rise"	"26.619"	"84.19"	"25.045"	"0"	"189.52"	"44.984"	"0"	0	"0"	"0"	393.57	"17.618"	"0"	"246.12"	"334.3"	2233.85	"0"	NA	17.6184614007207	-0.2	-0.2	-0.2	-0.2
"11_C02_b4_t24_r2_leni_nob"	"11"	"1b"	"r2"	"C02"	"child"	"b4"	"t24"	"nob"	"manni"	"leni_"	"11_C02_b4_t24_r2leni_"	"165.82"	"0.37"	"268.14"	"0.63"	"8.32"	"rise"	"31.493"	"179.44"	"1.01"	"198.04"	"1.18"	"1.71"	"rise"	"9.906"	"125.37"	"30.561"	"0"	"84.9"	"27.561"	"0"	0	"0"	"0"	0	"0"	"0"	"221.3"	"298.38"	1667.31	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"11_C03_b2_t01_r1_leni_bra"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t01"	"bra"	"manni"	"leni_"	"11_C03_b2_t01_r1leni_"	"173.41"	"0.34"	"228.37"	"0.63"	"4.77"	"rise"	"16.404"	"162.83"	"1.16"	"261.01"	"1.52"	"8.17"	"rise"	"22.302"	"184.73"	"38.159"	"0"	"213.69"	"42.36"	"0"	0	"0"	"0"	469.75	"19.083"	"0"	"270.56"	"265.55"	2461.57	"0"	NA	19.0833492445878	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t02_r1_nelli_bra"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t02"	"bra"	"mimmi"	"nelli"	"11_C03_b2_t02_r1nelli"	"176.71"	"0.35"	"257.23"	"0.59"	"6.5"	"rise"	"27.973"	"154.71"	"1.06"	"240.02"	"1.4"	"7.6"	"rise"	"22.086"	"112.8"	"30.104"	"0"	"194.7"	"42.366"	"0"	0	"0"	"0"	431.99	"18.156"	"0"	"306.42"	"293.9"	2379.39	"0"	NA	18.1554936349232	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t03_r1_manni_nob"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t03"	"nob"	"lilli"	"manni"	"11_C03_b2_t03_r1manni"	"195.48"	"0.35"	"288.46"	"0.61"	"6.74"	"rise"	"26.133"	"175.75"	"1.07"	"223.15"	"1.28"	"4.13"	"rise"	"18.995"	"112.89"	"29.965"	"0"	"113.85"	"29.327"	"0"	0	"0"	"0"	0	"0"	"0"	"275.16"	"253.24"	1743.58	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t04_r1_mimmi_bra"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t04"	"bra"	"leni_"	"mimmi"	"11_C03_b2_t04_r1mimmi"	"177.18"	"0.36"	"268.73"	"0.62"	"7.21"	"rise"	"27.634"	"166.68"	"1.09"	"337.23"	"1.43"	"12.2"	"rise"	"35.65"	"104.77"	"25.967"	"0"	"218.81"	"50.234"	"0"	0	"0"	"0"	324.47	"13.609"	"0"	"322.62"	"325.89"	2384.28	"0"	NA	13.6087204522959	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t05_r1_lilli_nob"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t05"	"nob"	"moni_"	"lilli"	"11_C03_b2_t05_r1lilli"	"185.56"	"0.34"	"302.05"	"0.66"	"8.43"	"rise"	"26.358"	"189.77"	"1.13"	"233.38"	"1.39"	"3.58"	"rise"	"13.35"	"110.22"	"22.449"	"0"	"190.45"	"39.872"	"0"	0	"0"	"0"	140.96	"6.334"	"0"	"268.66"	"242.41"	2225.64	"0"	NA	6.33345913984292	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t06_r1_leni_nob"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t06"	"nob"	"manni"	"leni_"	"11_C03_b2_t06_r1leni_"	"180.58"	"0.35"	"261.61"	"0.66"	"6.42"	"rise"	"20.47"	"163.2"	"1.12"	"216.21"	"1.41"	"4.87"	"rise"	"16.677"	"130.77"	"27.929"	"0"	"101.51"	"24.015"	"0"	0	"0"	"0"	0	"0"	"0"	"322.5"	"283.48"	1964.91	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t07_r1_moni_bra"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t07"	"bra"	"nelli"	"moni_"	"11_C03_b2_t07_r1moni_"	"175.98"	"0.37"	"257.43"	"0.62"	"6.58"	"rise"	"26.251"	"168.47"	"1.04"	"296.52"	"1.47"	"9.79"	"rise"	"22.546"	"91.51"	"23.4"	"0"	"205.08"	"40.112"	"0"	0	"0"	"0"	394.53	"16.383"	"0"	"297.14"	"285.36"	2408.22	"0"	NA	16.38263945985	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t08_r1_mimmi_nob"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t08"	"nob"	"leni_"	"mimmi"	"11_C03_b2_t08_r1mimmi"	"178.92"	"0.34"	"274.26"	"0.67"	"7.39"	"rise"	"22.231"	"185.42"	"1.14"	"213.93"	"1.37"	"2.48"	"rise"	"10.825"	"134.1"	"28.091"	"0"	"121.2"	"31.504"	"0"	0	"0"	"0"	0	"0"	"0"	"312.84"	"264.39"	1990.96	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t09_r1_lilli_bra"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t09"	"bra"	"moni_"	"lilli"	"11_C03_b2_t09_r1lilli"	"185.83"	"0.35"	"259.1"	"0.59"	"5.75"	"rise"	"23.515"	"180.58"	"0.99"	"290.88"	"1.36"	"8.25"	"rise"	"22.166"	"102.97"	"25.324"	"0"	"216"	"48.294"	"0"	0	"0"	"0"	381.74	"15.698"	"0"	"252.07"	"359.93"	2431.78	"0"	NA	15.697966098907	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t10_r1_nelli_nob"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t10"	"nob"	"mimmi"	"nelli"	"11_C03_b2_t10_r1nelli"	"188.75"	"0.34"	"302.65"	"0.59"	"8.17"	"rise"	"32.912"	"180.07"	"1.16"	"224.43"	"1.36"	"3.81"	"rise"	"18.945"	"148.28"	"32.377"	"0"	"111.2"	"29.582"	"0"	0	"0"	"0"	0	"0"	"0"	"306.67"	"279.77"	1899.08	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t11_r1_manni_bra"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t11"	"bra"	"lilli"	"manni"	"11_C03_b2_t11_r1manni"	"182.73"	"0.34"	"295.57"	"0.62"	"8.33"	"rise"	"30.164"	"163.16"	"1.07"	"311.35"	"1.45"	"11.19"	"rise"	"29.477"	"136.87"	"32.244"	"0"	"233.17"	"47.43"	"0"	0	"0"	"0"	390.16	"15.878"	"0"	"274.73"	"367.06"	2457.27	"0"	NA	15.8777830682017	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t12_r1_moni_nob"	"11"	"1b"	"r1"	"C03"	"elder"	"b2"	"t12"	"nob"	"nelli"	"moni_"	"11_C03_b2_t12_r1moni_"	"176.24"	"0.35"	"290.86"	"0.68"	"8.67"	"rise"	"26.939"	"202.88"	"1.1"	"230.65"	"1.38"	"2.22"	"rise"	"8.02"	"173.99"	"34.588"	"0"	"121.54"	"31.003"	"0"	0	"0"	"0"	0	"0"	"0"	"259.49"	"222.96"	1832.38	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t13_r2_leni_nob"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t13"	"nob"	"manni"	"leni_"	"11_C03_b2_t13_r2leni_"	"167.64"	"0.35"	"260.5"	"0.65"	"7.63"	"rise"	"25.674"	"169.04"	"1.04"	"214.21"	"1.22"	"4.1"	"rise"	"22.88"	"99.82"	"23.758"	"0"	"96.12"	"23.683"	"0"	0	"0"	"0"	0	"0"	"0"	"275.48"	"270.83"	1836.08	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t14_r2_lilli_bra"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t14"	"bra"	"moni_"	"lilli"	"11_C03_b2_t14_r2lilli"	"185.48"	"0.35"	"233.76"	"0.54"	"4"	"rise"	"20.991"	"176.41"	"0.92"	"291.25"	"1.25"	"8.68"	"rise"	"26.247"	"92.33"	"26.162"	"0"	"193.02"	"44.948"	"0"	0	"0"	"0"	264.18	"12.317"	"0"	"231.69"	"283.92"	2144.86	"0"	NA	12.3168878155218	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t15_r2_nelli_nob"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t15"	"nob"	"mimmi"	"nelli"	"11_C03_b2_t15_r2nelli"	"179.14"	"0.35"	"270.66"	"0.64"	"7.14"	"rise"	"24.894"	"172.55"	"1.11"	"219.89"	"1.3"	"4.2"	"rise"	"21.67"	"107.95"	"25.855"	"0"	"84.19"	"25.23"	"0"	0	"0"	"0"	0	"0"	"0"	"308.22"	"250"	1775.4	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t16_r2_leni_bra"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t16"	"bra"	"manni"	"leni_"	"11_C03_b2_t16_r2leni_"	"180.49"	"0.35"	"223.17"	"0.65"	"3.67"	"rise"	"12.582"	"162.47"	"1.02"	"265.12"	"1.43"	"8.48"	"rise"	"20.476"	"0"	"25.113"	"0"	"0"	"17.341"	"0"	0	"0"	"0"	334.96	"14.362"	"0"	"256.41"	"368.96"	2332.23	"0"	NA	14.3622198496718	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t17_r2_moni_nob"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t17"	"nob"	"nelli"	"moni_"	"11_C03_b2_t17_r2moni_"	"181.96"	"0.36"	"277.38"	"0.65"	"7.3"	"rise"	"24.664"	"203.88"	"1.13"	"225.35"	"1.29"	"1.73"	"rise"	"11.208"	"118.79"	"26.848"	"0"	"93.72"	"26.849"	"0"	0	"0"	"0"	0	"0"	"0"	"270.21"	"263.88"	1839.5	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t18_r2_manni_bra"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t18"	"bra"	"lilli"	"manni"	"11_C03_b2_t18_r2manni"	"183.51"	"0.34"	"237.12"	"0.58"	"4.44"	"rise"	"17.837"	"155.47"	"1"	"288.82"	"1.34"	"10.72"	"rise"	"31.478"	"98.52"	"27.808"	"0"	"193.48"	"43.157"	"0"	0	"0"	"0"	264.33	"11.73"	"0"	"279.37"	"379.82"	2253.47	"0"	NA	11.7299098723302	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t19_r2_mimmi_nob"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t19"	"nob"	"leni_"	"mimmi"	"11_C03_b2_t19_r2mimmi"	"177.4"	"0.34"	"263.75"	"0.69"	"6.87"	"rise"	"19.482"	"195.41"	"1.09"	"219.32"	"1.29"	"2"	"rise"	"9.685"	"96.74"	"20.965"	"0"	"93.79"	"29.435"	"0"	0	"0"	"0"	0	"0"	"0"	"282.26"	"288.91"	1867.52	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t20_r2_lilli_nob"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t20"	"nob"	"moni_"	"lilli"	"11_C03_b2_t20_r2lilli"	"184.91"	"0.35"	"279.64"	"0.62"	"7.16"	"rise"	"25.727"	"198.17"	"0.99"	"239.54"	"1.21"	"3.28"	"rise"	"14.819"	"88.84"	"22.608"	"0"	"107.28"	"32.662"	"0"	0	"0"	"0"	0	"0"	"0"	"254.17"	"278.65"	1721.04	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t21_r2_nelli_bra"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t21"	"bra"	"mimmi"	"nelli"	"11_C03_b2_t21_r2nelli"	"183.73"	"0.34"	"254.54"	"0.57"	"5.64"	"rise"	"25.218"	"168.5"	"1.02"	"279.08"	"1.35"	"8.74"	"rise"	"27.011"	"107.07"	"30.066"	"0"	"178.45"	"39.752"	"0"	0	"0"	"0"	275.16	"12.358"	"0"	"288.53"	"391.81"	2226.58	"0"	NA	12.3579660286179	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t22_r2_manni_nob"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t22"	"nob"	"lilli"	"manni"	"11_C03_b2_t22_r2manni"	"185.2"	"0.34"	"281.22"	"0.6"	"7.23"	"rise"	"27.589"	"175.94"	"1.1"	"217.23"	"1.34"	"3.65"	"rise"	"15.398"	"144.64"	"36.362"	"0"	"112.06"	"27.796"	"0"	0	"0"	"0"	0	"0"	"0"	"277.57"	"264.51"	1810.9	"0"	NA	0	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t23_r2_mimmi_bra"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t23"	"bra"	"leni_"	"mimmi"	"11_C03_b2_t23_r2mimmi"	"196.63"	"0.35"	"234.94"	"0.62"	"3.08"	"rise"	"11.568"	"185.12"	"0.99"	"285.85"	"1.35"	"7.52"	"rise"	"20.533"	"91.58"	"23.551"	"0"	"180.12"	"43.32"	"0"	0	"0"	"0"	340.11	"14.77"	"0"	"277.84"	"325.33"	2302.63	"0"	NA	14.7705015569154	0.8	-0.2	-0.2	-0.2
"11_C03_b2_t24_r2_moni_bra"	"11"	"1b"	"r2"	"C03"	"elder"	"b2"	"t24"	"bra"	"nelli"	"moni_"	"11_C03_b2_t24_r2moni_"	"196.28"	"0.36"	"225.16"	"0.59"	"2.38"	"rise"	"10.392"	"184.01"	"1.02"	"289.97"	"1.37"	"7.87"	"rise"	"22.061"	"98.37"	"26.73"	"0"	"186.4"	"39.216"	"0"	0	"0"	"0"	557.95	"22.426"	"0"	"264.46"	"332.22"	2487.96	"0"	NA	22.4260036334989	0.8	-0.2	-0.2	-0.2
"11_C04_b5_t01_r1_leni_nob"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t01"	"nob"	"manni"	"leni_"	"11_C04_b5_t01_r1leni_"	"153.27"	"0.44"	"254.67"	"0.72"	"8.79"	"rise"	"31.585"	"124.43"	"1.1"	"192.53"	"1.37"	"7.56"	"rise"	"28.039"	"144.4"	"31.01"	"0"	"106.95"	"27.206"	"0"	0	"0"	"0"	0	"0"	"0"	"299.16"	"268.36"	1843.36	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t02_r1_lilli_nob"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t02"	"nob"	"moni_"	"lilli"	"11_C04_b5_t02_r1lilli"	"165.98"	"0.34"	"252.13"	"0.62"	"7.24"	"rise"	"25.412"	"165.09"	"1.01"	"190.58"	"1.2"	"2.49"	"rise"	"13.203"	"131.42"	"30.72"	"0"	"74.42"	"26.659"	"0"	0	"0"	"0"	0	"0"	"0"	"242.68"	"234.03"	1666.86	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t03_r1_mimmi_bra"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t03"	"bra"	"leni_"	"mimmi"	"11_C04_b5_t03_r1mimmi"	"167.95"	"0.35"	"237.42"	"0.57"	"5.99"	"rise"	"26.696"	"178.69"	"0.99"	"240.98"	"1.31"	"5.18"	"rise"	"16.664"	"149.43"	"38.713"	"0"	"166.76"	"43.958"	"0"	0	"0"	"0"	345.78	"8.29"	"0"	"275.91"	"299.29"	4171.07	"0"	NA	8.28995917114793	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t04_r1_manni_nob"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t04"	"nob"	"lilli"	"manni"	"11_C04_b5_t04_r1manni"	"178.17"	"0.34"	"261.62"	"0.6"	"6.65"	"rise"	"25.31"	"139.83"	"1.21"	"202.29"	"1.42"	"6.39"	"rise"	"29.494"	"139.59"	"35.269"	"0"	"110.75"	"29.688"	"0"	0	"0"	"0"	0	"0"	"0"	"147.17"	"233.6"	1562.22	"1"	" hes"	0	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t05_r1_nelli_bra"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t05"	"bra"	"mimmi"	"nelli"	"11_C04_b5_t05_r1nelli"	"178.12"	"0.38"	"238.4"	"0.56"	"5.05"	"rise"	"27.515"	"161.55"	"0.98"	"244.31"	"1.31"	"7.16"	"rise"	"21.275"	"107.5"	"30.875"	"0"	"183.61"	"43.723"	"0"	0	"0"	"0"	386.43	"17.708"	"0"	"280.5"	"263.08"	2182.25	"0"	NA	17.707870317333	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t06_r1_leni_bra"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t06"	"bra"	"manni"	"leni_"	"11_C04_b5_t06_r1leni_"	"167.8"	"0.34"	"209.08"	"0.55"	"3.81"	"rise"	"17.829"	"155.21"	"0.9"	"198.17"	"1.22"	"4.23"	"rise"	"13.268"	"94.99"	"29.715"	"0"	"139.54"	"35.372"	"0"	0	"0"	"0"	233.23	"11.923"	"0"	"243.73"	"266.33"	1956.15	"0"	NA	11.9229097973059	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t07_r1_moni_nob"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t07"	"nob"	"nelli"	"moni_"	"11_C04_b5_t07_r1moni_"	"166.18"	"0.33"	"257.62"	"0.7"	"7.59"	"rise"	"20.816"	"172.89"	"1.09"	"197.46"	"1.31"	"2.3"	"rise"	"10.375"	"185.63"	"39.034"	"0"	"80.01"	"26.052"	"0"	45.74	"2.662"	"0"	0	"0"	"0"	"0"	"0"	1718.39	"0"	NA	-2.66179388846537	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t09_r1_nelli_nob"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t09"	"nob"	"mimmi"	"nelli"	"11_C04_b5_t09_r1nelli"	"170.29"	"0.33"	"241"	"0.63"	"6.01"	"rise"	"20.243"	"153.63"	"1.1"	"169.86"	"1.27"	"1.74"	"rise"	"10.245"	"153.13"	"33.958"	"0"	"97"	"30.739"	"0"	0	"0"	"0"	0	"0"	"0"	"276.27"	"271.59"	1783.11	"0"	NA	0	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t10_r1_lilli_bra"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t10"	"bra"	"moni_"	"lilli"	"11_C04_b5_t10_r1lilli"	"176.19"	"0.34"	"217.09"	"0.58"	"3.61"	"rise"	"15.237"	"178.26"	"0.96"	"225.68"	"1.3"	"4.08"	"rise"	"12.235"	"139.41"	"36.209"	"0"	"185.4"	"45.702"	"0"	0	"0"	"0"	296.1	"14.568"	"0"	"250.74"	"211.76"	2032.48	"0"	NA	14.5684090372353	-0.2	-0.2	0.8	-0.2
"11_C04_b5_t11_r1_mimmi_nob"	"11"	"1b"	"r1"	"C04"	"nonat"	"b5"	"t11"	"nob"	"leni_"	"mimmi"	"11_C04_b5_t11_r1mimmi"	"169.53"	"0.34"	"243.79"	"0.66"	"6.29"	"rise"	"19.234"	"169.62"	"1.13"	"187.4"	"1.37"	"1.73"	"rise"	"7.115"	"96.78"	"21.914"	"0"	"129.66"	"34.916"	"0"	0	"0"	"0"	0	"0"	"0"	"362.67"	"280.76"	1938.38	"0"	NA	0	-0.2	-0.2	0.8	-0.2
